;MaterialOld;MaterialNew;DescrizioneOld;GMD FDF ID old;Brand old;DescrizioneNew;GMD FDF ID new;Brand New
518;44066019;44066019;QUETIAPINA SDZ 400MG 60PRT V1 IT;124982;Sandoz;QUETIAPINA SDZ 400MG 60PRT V1 IT;124982;Sandoz
519;44047305;44066019;QUETIAPINA SDZ 400MG 60PRT IT;124982;Sandoz;QUETIAPINA SDZ 400MG 60PRT V1 IT;124982;Sandoz
520;44048416;44074027;LATANOPROST SZ 0.05MG/ML 2.5ML LDP V1 IT;112613;Sandoz;LATANOPROST SDZ 0,005% 2.5ML LDP IT;112613;Sandoz
521;44074027;44074027;LATANOPROST SDZ 0,005% 2.5ML LDP IT;112613;Sandoz;LATANOPROST SDZ 0,005% 2.5ML LDP IT;112613;Sandoz
522;44039377;44074027;LATANOPROST SZ 0.05 MG/ML 2.5ML LDP IT;112613;Sandoz;LATANOPROST SDZ 0,005% 2.5ML LDP IT;112613;Sandoz
523;44011264;44011264;SALBUTAMOLO SDZ 100MCG 200DOS ASP IT;114802;Sandoz;SALBUTAMOLO SDZ 100MCG 200DOS ASP IT;114802;Sandoz
524;44046619;44011264;SALBUTAMOLO SDZ 100MCG 200DOS SM IT;114802;Sandoz;SALBUTAMOLO SDZ 100MCG 200DOS ASP IT;114802;Sandoz
525;44030549;44030549;PACLITAXEL SDZ 6MG/ML 16.7ML 1LIVI IT;111103;Sandoz;PACLITAXEL SDZ 6MG/ML 16.7ML 1LIVI IT;111103;Sandoz
526;44011182;44030549;PACLITAXEL SDZ 6MG/ML 16.7ML 1LIVI IT;111103;Sandoz;PACLITAXEL SDZ 6MG/ML 16.7ML 1LIVI IT;111103;Sandoz
527;44044604;44030549;PACLITAXEL ACTAVIS 100MG/16.7ML 1LIVI IT;111103;Sandoz;PACLITAXEL SDZ 6MG/ML 16.7ML 1LIVI IT;111103;Sandoz
528;44047708;44066970;EFAVIRENZ SDZ 600MG 30FCT IT;124902;Sandoz;EFAVIRENZ SDZ 600MG 30FCT V1 IT;124902;Sandoz
529;44066970;44066970;EFAVIRENZ SDZ 600MG 30FCT V1 IT;124902;Sandoz;EFAVIRENZ SDZ 600MG 30FCT V1 IT;124902;Sandoz
530;44000755;44000755;DIOSMINA SDZ 300MG 45FCT IT;112304;Sandoz;DIOSMINA SDZ 300MG 45FCT IT;112304;Sandoz
531;44001757;44000755;DIOSMINA SDZ ESPO 300MG 45 CPR 8 PZ;112304;Sandoz;DIOSMINA SDZ 300MG 45FCT IT;112304;Sandoz
532;44001207;44001207;CREATINA PLUS SDZ 16G 20PWU IT;108449;Sandoz;CREATINA PLUS SDZ 16G 20PWU IT;108449;Sandoz
533;44001755;44001207;CREATINA SDZ ESPO 20BUSTE 6 PZ;108449;Sandoz;CREATINA PLUS SDZ 16G 20PWU IT;108449;Sandoz
534;44001225;44001225;MAGNESIO-POTASSIO SDZ 450+450MG 20PWU IT;108664;Sandoz;MAGNESIO-POTASSIO SDZ 450+450MG 20PWU IT;108664;Sandoz
535;44018072;44001225;MAGNESIO-POTA. SDZ 450+450MG 20PWU SM IT;108664;Sandoz;MAGNESIO-POTASSIO SDZ 450+450MG 20PWU IT;108664;Sandoz
536;44001756;44001225;MAGNESIO POTASSIO SDZ ESPO 20BUSTE 6 PZ;108664;Sandoz;MAGNESIO-POTASSIO SDZ 450+450MG 20PWU IT;108664;Sandoz
537;44069381;44069381;EXPO EXO NAIL SMALTO 2IN1 5ML SOL IT;138824;Sandoz;EXPO EXO NAIL SMALTO 2IN1 5ML SOL IT;138824;Sandoz
538;44077004;44069381;EXO NAIL SMALTO 2IN1 5ML SOL SM IT;138824;Sandoz;EXPO EXO NAIL SMALTO 2IN1 5ML SOL IT;138824;Sandoz
539;44085495;44069381;EXPO EXODERIL NAIL 2IN1 12 PZ 5ML SOL IT;138824;Sandoz;EXPO EXO NAIL SMALTO 2IN1 5ML SOL IT;138824;Sandoz
540;44046397;44046397;BUDESONIDE SDZ 0.25MG/ML 2ML 20LIIN IT;112370;Sandoz;BUDESONIDE SDZ 0.25MG/ML 2ML 20LIIN IT;112370;Sandoz
541;44083234;44046397;BUDESONIDE SDZ 500MCG/2ML 20LIIN VI IT;112370;Sandoz;BUDESONIDE SDZ 0.25MG/ML 2ML 20LIIN IT;112370;Sandoz
542;44050156;44029550;METFORMINA GLI SDZ 500+5MG 36FCT V1 IT;129914;Sandoz;METFORMINA GLIBEN SDZ 500+5MG 36FCT IT;129914;Sandoz
543;44029550;44029550;METFORMINA GLIBEN SDZ 500+5MG 36FCT IT;129914;Sandoz;METFORMINA GLIBEN SDZ 500+5MG 36FCT IT;129914;Sandoz
544;44071064;44071064;TRAMADOLO HEX 100MG/2ML 5LIAM V3 IT;107313;Hexal;TRAMADOLO HEX 100MG/2ML 5LIAM V3 IT;107313;Hexal
545;44019862;44071064;TRAMADOLO HEX 100MG/2ML 5LIAM IT;107313;Hexal;TRAMADOLO HEX 100MG/2ML 5LIAM V3 IT;107313;Hexal
546;543818;44071064;TRAMADOLO HEX 100MG/2ML 5LIAM IT;107313;Hexal;TRAMADOLO HEX 100MG/2ML 5LIAM V3 IT;107313;Hexal
547;44072393;44072393;SIRDALUD 2MG 20TAB IT;140027;Novartis Mature Brand;SIRDALUD 2MG 20TAB IT;140027;Novartis Mature Brand
548;44084652;44072393;SIRDALUD 2MG 20TAB SM IT;140027;Novartis Mature Brand;SIRDALUD 2MG 20TAB IT;140027;Novartis Mature Brand
549;44060861;44060861;ZIPRASIDONE SDZ 80MG 56HGC V1 IT;137620;Sandoz;ZIPRASIDONE SDZ 80MG 56HGC V1 IT;137620;Sandoz
550;44045880;44060861;ZIPRASIDONE SDZ 80MG 56HGC IT;113898;Sandoz;ZIPRASIDONE SDZ 80MG 56HGC V1 IT;137620;Sandoz
551;44029568;44029568;BRONCOHEXAL 200MG 30POS IT;115714;Hexal;BRONCOHEXAL 200MG 30POS IT;115714;Hexal
552;555162;44029568;ACETILCISTEINA HEX 200MG 30POS IT;115714;Hexal;BRONCOHEXAL 200MG 30POS IT;115714;Hexal
553;44054230;44054230;ACETILCISTEINA HEX 600MG 30EFT V1 IT;101537;Hexal;ACETILCISTEINA HEX 600MG 30EFT V1 IT;101537;Hexal
554;44044861;44054230;ACETILCISTEINA HEX 600MG 30EFT IT;101537;Hexal;ACETILCISTEINA HEX 600MG 30EFT V1 IT;101537;Hexal
555;44054231;44054231;ACETILCISTEINA HEX 600MG 20EFT V2 IT;115921;Hexal;ACETILCISTEINA HEX 600MG 20EFT V2 IT;115921;Hexal
556;555158;44054231;ACETILCISTEINA HEX 600MG 20EFT IT;115921;Hexal;ACETILCISTEINA HEX 600MG 20EFT V2 IT;115921;Hexal
557;44068869;44059704;BUPROPIONE HCL SDZ 300MG 30PRT IT;134914;Sandoz;BUPROPIONE SDZ 300MG 30PRT BO IT;111752;Sandoz
558;44059704;44059704;BUPROPIONE SDZ 300MG 30PRT BO IT;111752;Sandoz;BUPROPIONE SDZ 300MG 30PRT BO IT;111752;Sandoz
559;44035095;44074028;DORZ+TIMOL SDZ 20+5MG/ML 5ML LDP IT;112612;Sandoz;DORZ+TIMOL SDZ 2%+0.5% 5ML LDP IT;112612;Sandoz
560;44074028;44074028;DORZ+TIMOL SDZ 2%+0.5% 5ML LDP IT;112612;Sandoz;DORZ+TIMOL SDZ 2%+0.5% 5ML LDP IT;112612;Sandoz
561;44046620;44074028;DORZ+TIMOL SDZ 20+5MG/ML 5ML LDP SM IT;112612;Sandoz;DORZ+TIMOL SDZ 2%+0.5% 5ML LDP IT;112612;Sandoz
562;44074083;44074028;DORLEDE 2+0.5% 5ML LDP V1 IT;112612;Sandoz;DORZ+TIMOL SDZ 2%+0.5% 5ML LDP IT;112612;Sandoz
563;44030551;44030551;PACLITAXEL SDZ 6MG/ML 50ML 1LIVI IT;109883;Sandoz;PACLITAXEL SDZ 6MG/ML 50ML 1LIVI IT;109883;Sandoz
564;44011184;44030551;PACLITAXEL SDZ 6MG/ML 50ML 1LIVI IT;109883;Sandoz;PACLITAXEL SDZ 6MG/ML 50ML 1LIVI IT;109883;Sandoz
565;44044605;44030551;PACLITAXEL ACTAVIS 300MG/50ML 1LIVI IT;109883;Sandoz;PACLITAXEL SDZ 6MG/ML 50ML 1LIVI IT;109883;Sandoz
566;44035795;44035795;GEMSOL 40MG/ML 25ML 1LIVI IT;128346;Sandoz;GEMSOL 40MG/ML 25ML 1LIVI IT;128346;Sandoz
567;44044602;44035795;GEMBIN 40MG/ML 25ML 1LIVI IT;128346;Sandoz;GEMSOL 40MG/ML 25ML 1LIVI IT;128346;Sandoz
568;44082088;44082088;COLOR NAIL ROUGE NOIR 0.001% 5ML 1NAL IT;141019;Sandoz;COLOR NAIL ROUGE NOIR 0.001% 5ML 1NAL IT;141019;Sandoz
569;44082099;44082088;EXPO BAN SMA COL NA 0.001% 5ML NAL IT;141019;Sandoz;COLOR NAIL ROUGE NOIR 0.001% 5ML 1NAL IT;141019;Sandoz
570;44082131;44082088;COLOR NAIL NUDE 0.001% 5ML 1NAL IT;141019;Sandoz;COLOR NAIL ROUGE NOIR 0.001% 5ML 1NAL IT;141019;Sandoz
571;44082132;44082088;COLOR NAIL ROS FUE 0.001% 5ML 1NAL IT;141019;Sandoz;COLOR NAIL ROUGE NOIR 0.001% 5ML 1NAL IT;141019;Sandoz
572;44078740;44082088;NAIL VARNISH 5ML 1NAL SM IT;141019;Sandoz;COLOR NAIL ROUGE NOIR 0.001% 5ML 1NAL IT;141019;Sandoz
573;44083691;44081546;FLORMIDABIL GONFIORE STICKS 10OGR SM IT;141813;Sandoz;FLORMIDABIL GONFIORE STICKS 10OGR SA IT;141813;Sandoz
574;44081546;44081546;FLORMIDABIL GONFIORE STICKS 10OGR SA IT;141813;Sandoz;FLORMIDABIL GONFIORE STICKS 10OGR SA IT;141813;Sandoz
575;44083697;44081537;FLORMIDABIL RICARICA STICKS 10OGR SM IT;141814;Sandoz;FLORMIDABIL RICARICA STICKS 10OGR SA IT;141814;Sandoz
576;44081537;44081537;FLORMIDABIL RICARICA STICKS 10OGR SA IT;141814;Sandoz;FLORMIDABIL RICARICA STICKS 10OGR SA IT;141814;Sandoz
577;44083023;44083023;OMEPRAZOLO SDZ 10MG 28GRC BO V1 IT;107438;Sandoz;OMEPRAZOLO SDZ 10MG 28GRC BO V1 IT;107438;Sandoz
578;44079544;44083023;OMEPRAZOLO SDZ 10MG 28GRC BO IT;107438;Sandoz;OMEPRAZOLO SDZ 10MG 28GRC BO V1 IT;107438;Sandoz
579;44083041;44083041;OMEPRAZOLO SDZ 20MG 28GRC V1 IT;110548;Sandoz;OMEPRAZOLO SDZ 20MG 28GRC V1 IT;110548;Sandoz
580;44079570;44083041;OMEPRAZOLO SDZ 20MG 28GRC IT;110548;Sandoz;OMEPRAZOLO SDZ 20MG 28GRC V1 IT;110548;Sandoz
581;44070990;44081563;ZIEXTENZO 6MG/0.6ML 1LISY IT;133175;Sandoz;ZIEXTENZO 6MG/0.6ML 1LISY BI IT;133175;Sandoz
582;44081563;44081563;ZIEXTENZO 6MG/0.6ML 1LISY BI IT;133175;Sandoz;ZIEXTENZO 6MG/0.6ML 1LISY BI IT;133175;Sandoz
583;44079170;44079170;HYRIMOZ 40MG/0.8ML 2LISY PE IT;140481;Sandoz;HYRIMOZ 40MG/0.8ML 2LISY PE IT;140481;Sandoz
584;44079171;44079170;HYRIMOZ 40MG/0.8ML 2LISY IT;139520;Sandoz;HYRIMOZ 40MG/0.8ML 2LISY PE IT;140481;Sandoz
585;44081129;44079170;HYRIMOZ 40MG/0.8ML 2LISY PE BI IT;140481;Sandoz;HYRIMOZ 40MG/0.8ML 2LISY PE IT;140481;Sandoz
586;44081151;44079170;HYRIMOZ 40MG/0.8ML 2LISY BI IT;139520;Sandoz;HYRIMOZ 40MG/0.8ML 2LISY PE IT;140481;Sandoz
587;44079756;44079756;FULVESTRANT SDZ 250MG/5ML 2LISY V1 IT;131389;Sandoz;FULVESTRANT SDZ 250MG/5ML 2LISY V1 IT;131389;Sandoz
588;44064188;44079756;FULVESTRANT SDZ 250MG/5ML 2LISY IT;131389;Sandoz;FULVESTRANT SDZ 250MG/5ML 2LISY V1 IT;131389;Sandoz
